Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","VNM","Viet Nam","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","61504.284","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VNM","Viet Nam","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","37779.862","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","YEM","Yémen","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","32981.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","YEM","Yémen","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","18995.833","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","YEM","Yémen","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","11914.982","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ZMB","Zambie","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","19473.125","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ZMB","Zambie","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","10542.189","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ZMB","Zambie","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","8692.602","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ZWE","Zimbabwe","511","Population totale","3010","Population-Estimations","2021","2021","1000 personnes","15993.524","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ZWE","Zimbabwe","551","Population rurale","3010","Population-Estimations","2021","2021","1000 personnes","12226.34","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ZWE","Zimbabwe","561","Population urbaine","3010","Population-Estimations","2021","2021","1000 personnes","5834.113","X","Ciffre de sources internationales",""
